Ürün Grup ID,Varyant ID,İsim,Açıklama,Satış Fiyatı,İndirimli Fiyatı,Alış Fiyatı,Barkod Listesi,SKU,Silindi mi?,Marka,Kategoriler,Etiketler,Resim URL,Metadata Başlık,Metadata Açıklama,Slug,Stok:Ana Depo,Tip,Varyant Tip 1,Varyant Değer 1,Varyant Tip 2,Varyant Değer 2,Desi,HS Kod,Birim Ürün Miktarı,Ürün Birimi,Satılan Ürün Miktarı,Satılan Ürün Birimi,Google Ürün Kategorisi,Tedarikçi,Stoğu Tükenince Satmaya Devam Et,Satış Kanalı:dev-glindent,Sepet Başına Minimum Alma Adeti:dev-glindent,Sepet Başına Maksimum Alma Adeti:dev-glindent,Varyant Aktiflik
,,G-Ceram MF Opaque Dentine - C3 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0120C3X,PT0120C3X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - C3 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0120c3x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - C3 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0220C3X,PT0220C3X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - C3 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0220c3x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - C4 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0120C4X,PT0120C4X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - C4 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0120c4x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - C4 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0220C4X,PT0220C4X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - C4 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0220c4x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - D2 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0120D2X,PT0120D2X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - D2 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0120d2x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - D2 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0220D2X,PT0220D2X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - D2 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0220d2x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - D3 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0120D3X,PT0120D3X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - D3 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0120d3x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - D3 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0220D3X,PT0220D3X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - D3 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0220d3x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - D4 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0120D4X,PT0120D4X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - D4 - 50g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0120d4x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Opaque Dentine - D4 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0220D4X,PT0220D4X,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Opaque Dentine - D4 - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0220d4x,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Light - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTG10L,PTG10L,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Light - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptg10l,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Medium - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTG10M,PTG10M,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Medium - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptg10m,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Dark - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTG10D,PTG10D,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Dark - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptg10d,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Light - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0125L,PT0125L,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Light - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0125l,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Medium Light - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0125ML,PT0125ML,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Medium Light - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0125ml,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Medium - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0125M,PT0125M,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Medium - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0125m,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Medium Dark - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0125MD,PT0125MD,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Medium Dark - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0125md,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Dark - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT0125D,PT0125D,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Dark - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt0125d,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTG200,PTG200,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptg200,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTG500,PTG500,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptg500,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTC400,PTC400,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptc400,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTC402,PTC402,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptc402,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTL000,PTL000,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptl000,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTL001,PTL001,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptl001,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PTL002,PTL002,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Clear - 120g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",ptl002,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1S0I1,PT1S0I1,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1s0i1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1120I1,PT1120I1,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1120i1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1200I1,PT1200I1,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1200i1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1500I1,PT1500I1,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1500i1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1S0I2,PT1S0I2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1s0i2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1120I2,PT1120I2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1120i2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1200I2,PT1200I2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1200i2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1500I2,PT1500I2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1500i2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1S0I3,PT1S0I3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1s0i3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1120I3,PT1120I3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1120i3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1200I3,PT1200I3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1200i3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer and dental inlays-onlays.
Thanks to its modelling ease of use, G-CERAM MF is a reliable ceramic powder for veneering, especially recommended for laboratories whose priority is rapidity and accuracy.",,,,PT1500I3,PT1500I3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,metal-ceramic,dental",,G-Ceram MF Chroma Dentine - Incisal Powder - 200g,"G-CERAM MF Metal-Ceramic is a natural feldspathic porcelain powder, which is used to make metal sub-structured porcelain crowns and bridges, porcelain veneer an",pt1500i3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
